,Solo score,Solo top1,Solo kd,Solo winRatio,Solo matches,Solo kills,Solo minutesPlayed,Duos score,Duos top1,Duos kd,Duos winRatio,Duos matches,Duos kills,Duos minutesPlayed,Trios score,Trios top1,Trios kd,Trios winRatio,Trios matches,Trios kills,Trios minutesPlayed,Squads score,Squads top1,Squads kd,Squads winRatio,Squads matches,Squads kills,Squads minutesPlayed,LTM score,LTM top1,LTM top3,LTM kd,LTM winRatio,LTM matches,LTM kills,LTM minutesPlayed,Player
1034,0.12131396022526535,0.05632716049382716,0.2867647058823529,0.18594104308390022,0.1211015717146227,0.12864767683577727,0.10602027324812692,0.13236625336234997,0.07914142744271795,0.3275862068965517,0.32562277580071175,0.07032422206275687,0.08648531710585083,0.0998729051517749,0.1960852979281783,0.11147540983606558,0.09929372663066058,0.10828025477707007,0.1860248447204969,0.16347294176393484,0.18811269657760954,0.26992016004406216,0.12431587177482407,0.32373386295928497,0.27989821882951654,0.19890866119838732,0.14954984142140984,0.34382796958063594,0.010072133192166198,0.01330532212885154,0.010915706488781079,0.5623471882640587,0.2378716744913928,0.014129895884977688,0.025216726160122386,0.009330264786766476,kuchilo
1035,0.05811888091945476,0.012654320987654321,0.10609243697478993,0.06575963718820861,0.07589763282771485,0.032945671105118264,0.058630233583076244,0.1652849869003793,0.06478799051883066,0.07399425287356323,0.08718861209964412,0.21562615521777895,0.07319115676641358,0.16615434634823992,0.1712256524964842,0.060109289617486336,0.048192771084337345,0.05605095541401275,0.1934782608695652,0.08644903564072155,0.19151766624962385,0.3185712107315097,0.0717357310398749,0.10129096325719959,0.08396946564885496,0.3807521201167802,0.1074156805238209,0.4888522212389969,0.01330865216241879,0.01330532212885154,0.012734990903577926,0.14608801955990222,0.08294209702660407,0.0428854734754586,0.02233554309026007,0.015935394355314426,Atom Onslaught
1036,0.13781729379846483,0.07191358024691358,0.32983193277310924,0.21541950113378686,0.13443234495432976,0.16107646496994213,0.11552930806522696,0.14316386037497264,0.15222544113774034,0.36494252873563215,0.4839857651245551,0.09139539435057735,0.11107079053148727,0.10391112227706677,0.43943921844375294,0.32459016393442625,0.11175737432488575,0.1656050955414013,0.3532608695652174,0.33281318269770926,0.41672077664982654,0.16979361781059177,0.10574667709147771,0.30685203574975173,0.3231552162849873,0.14726122619213125,0.10346826723050166,0.22711395285397776,0.01903089565316168,0.024509803921568627,0.01879927228623408,0.41748166259168706,0.2378716744913928,0.02714427367377293,0.03480367159612443,0.011498741286629388,yogartFart
1037,0.038309827188499186,0.001851851851851852,0.06197478991596639,0.015873015873015872,0.04874235400608937,0.01328164503623799,0.04094843543411194,0.32993632929864286,0.11100869107189887,0.06249999999999999,0.14056939501779359,0.23013025420227456,0.06445399732023224,0.32408447373865756,0.19943775122637225,0.09289617486338798,0.049439135853759864,0.07643312101910829,0.21832298136645964,0.09793396167530116,0.19029821199499547,0.13538160297450114,0.022673964034401875,0.058589870903674277,0.06870229007633588,0.14566244960378144,0.026353033454967093,0.20734668893339278,0.22771636688309274,0.07633053221288516,0.11461491813220134,0.18826405867970664,0.06416275430359937,0.33056519583539906,0.21670066292707804,0.23242578576116846,AlbertPGames
1038,0.13563219681594665,0.019444444444444445,0.10189075630252102,0.045351473922902494,0.17417779850234522,0.07356593067026236,0.13906037902159543,0.2396693482555888,0.15867790360811168,0.15804597701149423,0.26512455516014233,0.1745710744340792,0.10897722197409558,0.1990696952679337,0.0715420731504756,0.04918032786885246,0.10178645616950562,0.13630573248407643,0.06490683229813665,0.057299794020348294,0.06464691256354624,0.15538161056096597,0.0617670054730258,0.13108242303872888,0.15012722646310434,0.18650076463228138,0.06442894656072026,0.21347447421473198,0.08317689645472706,0.08123249299719888,0.0861127956337174,0.26039119804400984,0.13145539906103287,0.17042637580565195,0.14510453850076493,0.09277091416654897,SuchA_FabrUwU
1039,0.15781164044368048,0.03580246913580247,0.18067226890756302,0.11111111111111112,0.12933044408481226,0.09081409067925164,0.1677355663287792,0.04846572062526845,0.01790887542796945,0.18606321839080459,0.17081850533807827,0.029899754278383022,0.023685238945958014,0.045362515886856025,0.6609302158193717,0.42513661202185793,0.10178645616950562,0.1388535031847134,0.5527950310559007,0.4845515261219649,0.6646025687724688,0.19917561679855736,0.056098514464425334,0.18272095332671298,0.15267175572519084,0.1655081329069929,0.07711523377553457,0.300294745806692,0.013958930415354977,0.0063025210084033615,0.006670709520921771,0.19498777506112472,0.05164319248826291,0.03247397124442241,0.02271800101988781,0.010892232533794169,ɛɗuzɛx pɑgѳɗɛiʀѳ
1040,0.1741061870249745,0.016203703703703703,0.0819327731092437,0.03401360544217687,0.19507913432262666,0.06785774481712455,0.1882520934332305,0.15616461014617816,0.04622070055306821,0.08979885057471265,0.13523131672597863,0.09883227868745516,0.03902411790978115,0.1556579375166258,0.08280296654744372,0.03278688524590164,0.05774823431657665,0.06496815286624204,0.09145962732919255,0.04849884526558891,0.088798441632485,0.20527001366322317,0.04007036747458952,0.12015888778550146,0.09160305343511452,0.19901292923675795,0.06517921085837057,0.3058104179003187,0.014350994866750653,0.0035014005602240898,0.0018192844147968466,0.19682151589242056,0.03599374021909233,0.025656916212196332,0.01845996940336563,0.01793770407357865,Barney ઽєʋ ⓐⓜⓘⓖⓞ
1041,0.07521665898553163,0.027777777777777776,0.22058823529411767,0.10884353741496598,0.1015717146227062,0.08675768301589976,0.06664786249449096,0.16935983716766503,0.10745325256781671,0.1867816091954023,0.17081850533807827,0.18348663752799707,0.14317217507815988,0.14687213667129728,0.3346895866322655,0.14098360655737704,0.08724553385957624,0.07515923566878982,0.34021739130434786,0.27070719680419447,0.34461460494433266,0.24659310830361336,0.09480062548866301,0.21648460774577954,0.14503816793893132,0.2925413596552203,0.15904750537121032,0.33742074132229755,0.021905351179744754,0.028711484593837534,0.0430563978168587,0.15831295843520782,0.11737089201877934,0.06606346058502727,0.03592554818969913,0.02274823240086074,Dv1 Cichy6
1042,0.1712130169602121,0.014043209876543209,0.12710084033613447,0.015873015873015872,0.3350522533395507,0.17540311253441204,0.1615936535918907,0.07267370774841825,0.021991045562286017,0.10344827586206895,0.06583629893238434,0.09783199599886926,0.04612131531933899,0.06549818224810097,0.40387926738791013,0.1453551912568306,0.08018280016618197,0.05222929936305732,0.5035714285714287,0.37525747456463393,0.39546743106916044,0.22202472125431577,0.03635652853792025,0.125124131082423,0.04325699745547074,0.3719588488808564,0.12826109197558233,0.31846519271585305,0.02217202680397726,0.018907563025210083,0.019405700424499697,0.1039119804400978,0.04381846635367762,0.11725334655428854,0.04553799082100969,0.02463422537200588,DinD0ni
1043,0.1851608154838679,0.041666666666666664,0.14285714285714285,0.1473922902494331,0.11281784019529857,0.062475419967413896,0.18286469810489203,0.14498209052628402,0.06742164867000264,0.11350574712643677,0.2722419928825623,0.07173766499228043,0.03265269093345243,0.1352414802116277,0.2318750207625101,0.1431693989071038,0.07644370585791442,0.13121019108280257,0.19782608695652174,0.13114037825354222,0.21966013651552824,0.16336048529098265,0.05824863174354965,0.09533267130089372,0.2162849872773537,0.12067287640761852,0.03062442451318078,0.23916992129022815,0.04581153879784167,0.009103641456582634,0.015767131594906003,0.15709046454767728,0.03599374021909233,0.06978185423896877,0.03980112187659358,0.058914432415815746,GodFire 40fps
1044,0.1292644152050715,0.016203703703703703,0.15336134453781514,0.03854875283446712,0.1694873412513372,0.10517444800269678,0.11664345526663727,0.3087376871882398,0.07058203845140901,0.11781609195402298,0.06939501779359429,0.29623589275229956,0.15765966949531038,0.29688839298909353,0.1439810867374622,0.07759562841530054,0.10926464478604071,0.08789808917197453,0.15885093167701864,0.15623244491604768,0.13124178452084947,0.05904317988190909,0.013291634089132134,0.14697120158887783,0.07888040712468194,0.0763242040873071,0.030138457865839102,0.08250886566111551,0.0666181351219746,0.00980392156862745,0.013341419041843543,0.5183374083129585,0.054773082942097026,0.04809122459097669,0.0852371239163692,0.03649022523907245,ChefShabbа
